id,price,currency,latitude,longitude,sq_meters,sq_meters_built,rooms,bathrooms,balcony,terrace,exterior,orientation,floor,rooftop,elevator,doorman,pool,ac,heating,year_built,quality,city,neighborhood,dist_city_center,furniture,garage,property_type,garden,closest_station,dist_closest_station,created_at,last_seen
95290318,890, €/mes,41.4099698,2.1703573,,65,2,1,,,1,,1,,0,,,,individual,,2,Barcelona,El Baix Guinardó,2.455091313,3,,piso,,Alfons X,0.420611091,10/4/2021 7:51,10/4/2021 7:51
95290353,830, €/mes,41.4205346,2.1448766,64,65,2,1,1,,1,,1,,0,,,1,,,2,Barcelona,Horta Guinardó,4.18830168,3,,piso,,El Coll | La Teixonera,0.340042381,10/4/2021 4:20,10/4/2021 4:20
95290412,650, €/mes,41.4032905,2.1406499,28,29,1,1,,1,1,NULL,,,1,,,,NULL,1964,2,Barcelona,Sant Gervasi - La Bonanova,2.982517827,3,,piso,,Lesseps,0.858350649,10/1/2021 10:09,10/22/2021 17:05
95290553,715, €/mes,41.4224198,2.1724956,,50,2,1,,,1,NULL,,,1,,,1,NULL,,2,Barcelona,El Guinardó,3.845639492,3,,piso,,Maragall,0.452037719,10/3/2021 23:18,10/4/2021 11:24
95291045,910, €/mes,41.4033485,2.1533019,60,62,1,1,,,0, sur,1,,0,,,1,individual,,2,Barcelona,Vila de Gràcia,2.208027865,3,,piso,,Fontana,0.150818944,10/22/2021 15:03,11/12/2021 15:05
95291090,895, €/mes,41.3769348,2.1378264,63,68,2,2,,,1, este,,,1,,,,gas,1966,2,Barcelona,Sants,2.943065126,3,,piso,,Plaça de Sants,0.24419606,9/30/2021 2:00,10/22/2021 12:42
95291227,750, €/mes,41.4489712,2.1853859,64,68,1,1,1,,1,,3,,1,,,,,,2,Barcelona,La Trinitat Nova,6.914347031,,,piso,,Trinitat Nova,0.22859295,10/3/2021 23:18,10/3/2021 23:18
95293138,790, €/mes,41.3772633,2.1722131,50,52,1,1,1,,1,NULL,3,,0,,,1,na,1910,2,Barcelona,Ciutat Vella,1.198496405,3,,piso,,Drassanes,0.299137637,10/4/2021 1:23,10/22/2021 22:52
95293819,950, €/mes,41.4278856,2.1844314,65,70,3,1,,,, sur,,,1,,,,NULL,1973,2,Barcelona,Vilapicina i la Torre Llobeta,4.609407983,,,piso,,Fabra i Puig,0.204653077,11/10/2021 20:44,11/12/2021 16:05
95295115,800, €/mes,41.4053163,2.1366244,,58,3,1,,,1,NULL,3,,,,,,NULL,,2,Barcelona,Sarrià-Sant Gervasi,3.386876466,,,piso,,Vallcarca,0.981102545,10/4/2021 5:19,11/11/2021 20:37
95295132,690, €/mes,41.4184005,2.1498091,,60,3,1,,,1,NULL,2,,,,,,NULL,,2,Barcelona,Gràcia,3.784803227,,,piso,,El Coll | La Teixonera,0.409056298,10/3/2021 22:11,11/11/2021 16:49
95296743,850, €/mes,41.4077382,2.1765222,72,77,3,1,,,1, oeste,4,,1,,,1,na,,2,Barcelona,La Sagrada Família,2.274322155,,,piso,,Sant Pau | Dos de Maig,0.338014764,10/4/2021 7:51,11/12/2021 12:26
